
-,-,-
-51.0,555.0,666.0
-35.0,567.0,643.0
17.0,425.0,497.0
33.0,281.0,375.0
28.0,232.0,401.0
-105.0,84.0,353.0
-264.0,-7.0,731.0
-247.0,-113.0,854.0
-540.0,-157.0,822.0
-581.0,-200.0,1043.0
-704.0,-261.0,969.0
-861.0,-332.0,1131.0
-737.0,-243.0,1398.0
-788.0,-193.0,1636.0
-713.0,-175.0,1733.0
-588.0,-183.0,1510.0
-656.0,-306.0,1288.0
-568.0,-329.0,1241.0
-522.0,-322.0,1234.0
-447.0,-305.0,1137.0
-445.0,-240.0,937.0
-456.0,-190.0,917.0
-551.0,-45.0,676.0
-408.0,94.0,531.0
-411.0,197.0,649.0
-378.0,331.0,399.0
-314.0,479.0,459.0
-231.0,571.0,521.0
-261.0,618.0,528.0
-340.0,606.0,422.0
-328.0,571.0,214.0
-21.0,659.0,321.0
-472.0,544.0,104.0

-,-,-
251.0,572.0,608.0
252.0,502.0,481.0
347.0,487.0,507.0
195.0,390.0,489.0
237.0,193.0,376.0
237.0,190.0,337.0
155.0,62.0,540.0
-129.0,-57.0,771.0
-171.0,-128.0,729.0
-664.0,-241.0,973.0
-767.0,-294.0,1245.0
-869.0,-226.0,1228.0
-761.0,-207.0,1240.0
-756.0,-230.0,1251.0
-901.0,-171.0,1432.0
-729.0,-120.0,1805.0
-548.0,-52.0,1862.0
-623.0,-148.0,1630.0
-614.0,-189.0,1400.0
-453.0,-205.0,1232.0
-629.0,-266.0,1071.0
-233.0,-147.0,1046.0
-271.0,-43.0,894.0
-201.0,9.0,696.0
-316.0,163.0,752.0
-404.0,175.0,630.0
-434.0,249.0,470.0
-193.0,359.0,528.0
-434.0,357.0,204.0

-,-,-
-97.0,255.0,875.0
-10.0,274.0,859.0
-42.0,270.0,888.0
-60.0,266.0,856.0
-15.0,256.0,708.0
120.0,289.0,620.0
34.0,174.0,277.0
170.0,135.0,355.0
91.0,-35.0,618.0
67.0,-165.0,932.0
-31.0,-241.0,741.0
38.0,-319.0,1086.0
-144.0,-480.0,1176.0
-163.0,-504.0,1334.0
-186.0,-552.0,1347.0
-142.0,-512.0,1435.0
-109.0,-441.0,1341.0
-62.0,-376.0,1321.0
-5.0,-380.0,1342.0
-58.0,-454.0,1349.0
185.0,-392.0,1364.0
28.0,-479.0,1275.0
-80.0,-527.0,1194.0
-122.0,-491.0,1155.0
-136.0,-455.0,1184.0
-329.0,-396.0,906.0
-342.0,-262.0,1014.0
-220.0,-147.0,762.0
-176.0,24.0,723.0
-298.0,51.0,608.0
-311.0,114.0,463.0
-317.0,200.0,574.0
-354.0,250.0,546.0
-192.0,360.0,622.0
-297.0,385.0,653.0
-321.0,364.0,759.0
-264.0,403.0,755.0
-257.0,458.0,686.0
-327.0,420.0,689.0
-344.0,332.0,648.0

-,-,-
111.0,393.0,690.0
238.0,499.0,513.0
114.0,426.0,596.0
97.0,357.0,576.0
111.0,347.0,508.0
9.0,273.0,596.0
36.0,140.0,736.0
-24.0,187.0,742.0
-258.0,5.0,804.0
50.0,-62.0,910.0
-455.0,-223.0,1085.0
-243.0,-88.0,964.0
-41.0,-181.0,1017.0
-281.0,-307.0,1318.0
-377.0,-425.0,1207.0
-579.0,-510.0,1704.0
-391.0,-378.0,1749.0
-59.0,-192.0,1502.0
-50.0,-219.0,1318.0
-69.0,-275.0,1323.0
-98.0,-260.0,1165.0
-199.0,-322.0,1224.0
-265.0,-296.0,1120.0
-322.0,-242.0,926.0
-304.0,-177.0,880.0
-313.0,-115.0,859.0
-303.0,-9.0,878.0
-412.0,6.0,641.0
-467.0,54.0,545.0
-505.0,166.0,688.0

-,-,-
223.0,548.0,581.0
263.0,492.0,239.0
222.0,457.0,287.0
172.0,399.0,287.0
138.0,312.0,507.0
174.0,246.0,541.0
-56.0,151.0,627.0
-110.0,78.0,840.0
-37.0,95.0,860.0
-326.0,-50.0,1176.0
-286.0,-138.0,1291.0
-418.0,-117.0,1311.0
-457.0,-165.0,1475.0
-436.0,-90.0,1312.0
-461.0,5.0,1126.0
-267.0,41.0,1213.0
-257.0,49.0,1312.0
-267.0,5.0,1344.0
-155.0,3.0,1369.0
-353.0,-104.0,1401.0
-198.0,-42.0,1191.0
-307.0,-55.0,1149.0
-335.0,-7.0,979.0
-422.0,76.0,998.0
-537.0,60.0,1193.0
-458.0,94.0,814.0
-461.0,144.0,476.0
-381.0,224.0,627.0
-426.0,161.0,612.0
-435.0,210.0,452.0

-,-,-
60.0,829.0,385.0
3.0,717.0,527.0
-87.0,611.0,276.0
-221.0,685.0,110.0
-152.0,531.0,260.0
171.0,661.0,259.0
-36.0,444.0,341.0
38.0,488.0,208.0
21.0,457.0,519.0
214.0,497.0,665.0
-40.0,313.0,1104.0
100.0,166.0,1360.0
-189.0,263.0,604.0
-247.0,7.0,1369.0
-312.0,20.0,1172.0
-543.0,-26.0,1107.0
-270.0,20.0,1366.0
-166.0,140.0,1160.0
-112.0,125.0,1669.0
-80.0,50.0,1752.0
-187.0,18.0,1363.0
-52.0,4.0,1345.0
-84.0,-43.0,1296.0
-172.0,-102.0,1182.0
-250.0,-113.0,1214.0
-293.0,-120.0,1075.0
-339.0,-63.0,955.0
-296.0,38.0,868.0
-409.0,90.0,792.0
-466.0,69.0,740.0
-425.0,128.0,625.0
-367.0,151.0,596.0
-422.0,202.0,366.0
-466.0,185.0,518.0

-,-,-
-210.0,155.0,862.0
-192.0,157.0,872.0
-101.0,173.0,750.0
-144.0,127.0,580.0
-76.0,49.0,579.0
-133.0,2.0,592.0
-153.0,-116.0,616.0
-98.0,-259.0,633.0
-200.0,-333.0,707.0
-331.0,-416.0,952.0
-306.0,-515.0,987.0
-366.0,-612.0,1115.0
-362.0,-575.0,1335.0
-487.0,-635.0,1251.0
-437.0,-591.0,1394.0
-292.0,-506.0,1277.0
-313.0,-527.0,1283.0
-281.0,-549.0,1272.0
-165.0,-499.0,1176.0
-177.0,-535.0,1292.0
-127.0,-506.0,1121.0
-180.0,-527.0,1005.0
-334.0,-466.0,842.0
-442.0,-430.0,969.0
-451.0,-305.0,888.0
-362.0,-187.0,800.0
-472.0,-106.0,672.0
-395.0,2.0,432.0
-374.0,33.0,296.0
-353.0,49.0,363.0
-126.0,141.0,470.0
-242.0,159.0,598.0

-,-,-
-26.0,119.0,568.0
51.0,28.0,969.0
63.0,2.0,968.0
46.0,-3.0,897.0
74.0,0.0,848.0
99.0,8.0,630.0
121.0,42.0,494.0
13.0,-166.0,652.0
9.0,-263.0,623.0
24.0,-320.0,696.0
22.0,-486.0,771.0
-100.0,-594.0,772.0
-26.0,-666.0,923.0
-60.0,-729.0,939.0
-115.0,-825.0,1025.0
-79.0,-802.0,1029.0
-96.0,-853.0,1017.0
-20.0,-822.0,1000.0
89.0,-807.0,1038.0
113.0,-838.0,1034.0
166.0,-903.0,1077.0
164.0,-876.0,955.0
44.0,-874.0,891.0
-110.0,-977.0,905.0
-160.0,-819.0,774.0
-243.0,-860.0,960.0
-213.0,-756.0,856.0
-145.0,-594.0,883.0
-110.0,-512.0,969.0
-95.0,-361.0,814.0
-81.0,-198.0,848.0
-62.0,-204.0,940.0
-59.0,-81.0,773.0
-61.0,72.0,726.0

-,-,-
335.0,270.0,516.0
333.0,274.0,610.0
401.0,287.0,552.0
282.0,183.0,546.0
140.0,84.0,584.0
245.0,-61.0,619.0
215.0,-88.0,700.0
121.0,-320.0,895.0
39.0,-401.0,826.0
-80.0,-526.0,969.0
-178.0,-605.0,958.0
-194.0,-688.0,1104.0
-128.0,-695.0,1089.0
-187.0,-820.0,1211.0
-126.0,-784.0,1168.0
-104.0,-750.0,1143.0
40.0,-787.0,1159.0
190.0,-781.0,1197.0
141.0,-769.0,1180.0
156.0,-762.0,1154.0
102.0,-727.0,1075.0
46.0,-687.0,1029.0
20.0,-669.0,975.0
-44.0,-548.0,864.0
-42.0,-503.0,923.0
45.0,-379.0,937.0
-15.0,-311.0,922.0
-58.0,-213.0,862.0
-163.0,-191.0,864.0
-47.0,112.0,618.0
-62.0,132.0,608.0
-118.0,231.0,534.0

-,-,-
215.0,414.0,478.0
281.0,266.0,475.0
329.0,156.0,573.0
311.0,195.0,510.0
248.0,38.0,565.0
276.0,17.0,508.0
157.0,-142.0,572.0
-12.0,-286.0,686.0
-36.0,-390.0,928.0
-74.0,-597.0,1104.0
-121.0,-750.0,1286.0
-130.0,-809.0,1381.0
-57.0,-657.0,1203.0
12.0,-615.0,1121.0
2.0,-650.0,1182.0
-58.0,-629.0,1102.0
44.0,-714.0,1149.0
98.0,-654.0,1077.0
142.0,-697.0,1115.0
204.0,-703.0,1089.0
148.0,-695.0,1057.0
95.0,-701.0,1078.0
51.0,-588.0,953.0
23.0,-633.0,1008.0
46.0,-492.0,1007.0
-35.0,-476.0,947.0
-100.0,-316.0,846.0
-223.0,-183.0,763.0
-151.0,-49.0,648.0
-126.0,-45.0,734.0

-,-,-
406.0,83.0,409.0
306.0,-43.0,544.0
226.0,-67.0,633.0
150.0,-269.0,853.0
-62.0,-360.0,740.0
-48.0,-405.0,694.0
-168.0,-565.0,962.0
-127.0,-576.0,1046.0
-249.0,-731.0,1130.0
-306.0,-792.0,1259.0
-216.0,-708.0,1293.0
-111.0,-666.0,1336.0
136.0,-650.0,1477.0
203.0,-696.0,1443.0
137.0,-776.0,1357.0
60.0,-757.0,1118.0
-40.0,-768.0,1012.0
-104.0,-719.0,955.0
-122.0,-660.0,1017.0
-206.0,-608.0,986.0
-312.0,-465.0,885.0
-169.0,-338.0,806.0
-68.0,-132.0,640.0
-108.0,-14.0,468.0

-,-,-
152.0,487.0,413.0
