
-,-,-
-190.0,223.0,910.0
-281.0,384.0,971.0
-220.0,201.0,987.0
-179.0,184.0,790.0
-132.0,172.0,757.0
-100.0,129.0,500.0
-183.0,100.0,388.0
-227.0,62.0,340.0
-296.0,-12.0,479.0
-98.0,-26.0,528.0
-245.0,-215.0,793.0
-307.0,-314.0,812.0
-506.0,-375.0,825.0
-768.0,-545.0,1234.0
-627.0,-586.0,1397.0
-388.0,-732.0,1744.0
-235.0,-827.0,1812.0
-128.0,-696.0,1251.0
-83.0,-554.0,854.0
-247.0,-633.0,601.0
-538.0,-639.0,531.0
-628.0,-510.0,395.0
-1115.0,-607.0,297.0
-1160.0,-504.0,89.0
-1165.0,-525.0,128.0
-1063.0,-513.0,-86.0
-796.0,-558.0,720.0

-,-,-
-177.0,-55.0,470.0
-145.0,50.0,387.0
-371.0,-20.0,578.0
-336.0,49.0,473.0
-81.0,136.0,424.0
-397.0,-135.0,586.0
-274.0,-38.0,657.0
-419.0,-276.0,791.0
-608.0,-322.0,889.0
-659.0,-415.0,1051.0
-800.0,-763.0,1376.0
-452.0,-844.0,1505.0
-365.0,-832.0,1465.0
-246.0,-781.0,1240.0
-509.0,-857.0,841.0
-670.0,-801.0,636.0
-767.0,-637.0,442.0
-969.0,-568.0,228.0
-1032.0,-533.0,290.0
-984.0,-398.0,144.0
-997.0,-376.0,169.0
-958.0,-366.0,102.0
-993.0,-398.0,163.0
-1035.0,-447.0,232.0
-974.0,-505.0,531.0

-,-,-
115.0,166.0,410.0
-160.0,20.0,341.0
-191.0,-133.0,632.0
-291.0,-147.0,603.0
-489.0,-28.0,443.0
-275.0,93.0,378.0
-199.0,46.0,561.0
-429.0,-46.0,503.0
-379.0,-103.0,769.0
-698.0,-265.0,899.0
-808.0,-359.0,735.0
-833.0,-488.0,755.0
-1069.0,-802.0,1083.0
-938.0,-898.0,1151.0
-852.0,-908.0,1155.0
-573.0,-770.0,977.0
-537.0,-691.0,743.0
-589.0,-587.0,475.0
-873.0,-589.0,320.0
-994.0,-519.0,121.0
-1186.0,-418.0,-97.0
-1084.0,-288.0,-4.0
-1062.0,-253.0,-11.0
