
-,-,-
90.0,-29.0,1079.0
83.0,-2.0,998.0
48.0,-33.0,992.0
66.0,2.0,859.0
5.0,-8.0,758.0
-31.0,-31.0,604.0
-73.0,-29.0,562.0
3.0,7.0,624.0
27.0,-74.0,878.0
26.0,-130.0,1025.0
62.0,-137.0,1199.0
198.0,-173.0,1327.0
368.0,-193.0,1455.0
380.0,-225.0,1339.0
427.0,-289.0,1237.0
400.0,-214.0,1022.0
381.0,-172.0,880.0
354.0,-146.0,855.0
229.0,-184.0,934.0
91.0,-250.0,967.0
-127.0,-283.0,1012.0
-351.0,-389.0,944.0
-334.0,-341.0,1057.0
-440.0,-318.0,919.0
-377.0,-374.0,1073.0
-360.0,-344.0,1086.0
-125.0,-360.0,1334.0
88.0,-343.0,1465.0
209.0,-186.0,1250.0
-192.0,-571.0,1299.0
-45.0,-244.0,956.0
197.0,-139.0,962.0
210.0,-88.0,890.0
66.0,47.0,572.0
-20.0,-92.0,728.0
-14.0,61.0,519.0
26.0,-60.0,723.0
-42.0,-61.0,697.0
-133.0,-141.0,852.0
-276.0,-194.0,969.0
-382.0,-199.0,1065.0
-568.0,-210.0,1078.0
-639.0,-148.0,871.0
-301.0,-127.0,884.0
198.0,-83.0,966.0
513.0,74.0,873.0
564.0,26.0,958.0
564.0,-18.0,980.0
363.0,-130.0,1043.0
166.0,-178.0,1065.0

-,-,-
-21.0,-204.0,993.0
82.0,-84.0,763.0
54.0,-83.0,532.0
-159.0,69.0,365.0
37.0,96.0,595.0
42.0,62.0,806.0
88.0,-160.0,1177.0
10.0,-119.0,1267.0
159.0,-170.0,1340.0
190.0,-237.0,1512.0
235.0,-275.0,1373.0
440.0,-221.0,1214.0
513.0,-147.0,1026.0
579.0,-118.0,920.0
483.0,-128.0,833.0
156.0,-218.0,907.0
-147.0,-298.0,998.0
-204.0,-292.0,1034.0
-329.0,-245.0,1054.0
-361.0,-362.0,1175.0
-407.0,-291.0,1213.0
-344.0,-436.0,1457.0
-273.0,-392.0,1429.0
-92.0,-328.0,1315.0
-30.0,-229.0,1096.0
63.0,-68.0,795.0
88.0,-149.0,815.0
1.0,-8.0,546.0
-80.0,8.0,530.0
-180.0,43.0,508.0
-430.0,-13.0,670.0
-567.0,-330.0,903.0
-267.0,-273.0,995.0
-92.0,-164.0,944.0
142.0,-114.0,928.0
339.0,-153.0,1055.0
356.0,-182.0,1012.0
482.0,-36.0,952.0
379.0,-72.0,1000.0
361.0,-22.0,977.0
120.0,-162.0,1007.0

-,-,-
434.0,-109.0,139.0
14.0,-61.0,853.0
-19.0,-133.0,805.0
14.0,41.0,517.0
50.0,-33.0,642.0
95.0,-20.0,697.0
93.0,-113.0,893.0
-69.0,-431.0,864.0
103.0,-241.0,1244.0
208.0,-367.0,1369.0
283.0,-454.0,1507.0
426.0,-361.0,1304.0
506.0,-246.0,1126.0
499.0,-184.0,966.0
411.0,-163.0,836.0
315.0,-217.0,893.0
50.0,-260.0,908.0
-144.0,-269.0,914.0
-212.0,-381.0,1023.0
-383.0,-370.0,1073.0
-258.0,-335.0,1198.0
-337.0,-376.0,1286.0
-167.0,-356.0,1335.0
-16.0,-371.0,1382.0
106.0,-229.0,1177.0
43.0,-295.0,1081.0
21.0,-244.0,940.0
7.0,-235.0,889.0
-27.0,-171.0,767.0
37.0,-41.0,653.0
-43.0,-5.0,597.0
-149.0,-31.0,597.0
-269.0,-60.0,685.0
-219.0,-173.0,948.0
-171.0,-183.0,970.0
-183.0,-178.0,989.0
-102.0,-202.0,975.0
131.0,-210.0,997.0
295.0,-134.0,961.0
441.0,-44.0,938.0
472.0,10.0,914.0
413.0,2.0,911.0
249.0,-122.0,981.0
246.0,-154.0,1050.0

-,-,-
-30.0,-65.0,941.0
-19.0,-112.0,875.0
-7.0,-109.0,736.0
-9.0,-84.0,617.0
0.0,-19.0,567.0
91.0,-39.0,699.0
106.0,-106.0,855.0
26.0,-229.0,996.0
34.0,-313.0,1205.0
57.0,-446.0,1312.0
220.0,-439.0,1380.0
276.0,-452.0,1385.0
486.0,-386.0,1310.0
448.0,-347.0,1134.0
537.0,-233.0,925.0
421.0,-255.0,919.0
318.0,-236.0,820.0
19.0,-326.0,856.0
-128.0,-377.0,970.0
-298.0,-333.0,1011.0
-475.0,-439.0,1094.0
-439.0,-384.0,1125.0
-383.0,-405.0,1241.0
-193.0,-377.0,1343.0
-96.0,-396.0,1340.0
56.0,-369.0,1251.0
45.0,-311.0,1098.0
115.0,-160.0,870.0
-93.0,-295.0,875.0
0.0,-20.0,571.0
-153.0,-88.0,597.0
-179.0,-62.0,578.0
-291.0,-63.0,589.0
-408.0,-169.0,795.0
-368.0,-179.0,947.0
-212.0,-107.0,993.0
-210.0,-213.0,1060.0
19.0,-216.0,1067.0
225.0,-150.0,951.0
352.0,-87.0,887.0
562.0,1.0,896.0
549.0,-19.0,914.0
444.0,-24.0,933.0
240.0,-80.0,937.0

-,-,-
-20.0,-71.0,859.0
78.0,-2.0,812.0
-41.0,-85.0,728.0
106.0,-63.0,686.0
117.0,-29.0,704.0
166.0,-73.0,828.0
124.0,-164.0,998.0
24.0,-224.0,1129.0
100.0,-306.0,1200.0
147.0,-449.0,1370.0
333.0,-380.0,1351.0
434.0,-341.0,1283.0
549.0,-265.0,1137.0
485.0,-275.0,992.0
340.0,-235.0,858.0
318.0,-236.0,888.0
-35.0,-345.0,931.0
-336.0,-428.0,962.0
-406.0,-423.0,1042.0
-469.0,-461.0,1217.0
-465.0,-434.0,1334.0
-218.0,-439.0,1480.0
-61.0,-377.0,1397.0
13.0,-239.0,1116.0
-16.0,-278.0,1019.0
128.0,-82.0,773.0
-85.0,-234.0,763.0
-54.0,-53.0,569.0
3.0,17.0,555.0
-155.0,-57.0,627.0
-246.0,-8.0,635.0
-374.0,-155.0,915.0
-229.0,-144.0,1033.0
-270.0,-161.0,998.0
-104.0,-225.0,1116.0
107.0,-174.0,1031.0
321.0,-109.0,946.0
546.0,-73.0,935.0
557.0,73.0,788.0
496.0,-7.0,937.0
411.0,-48.0,995.0

-,-,-
143.0,-25.0,840.0
69.0,-105.0,842.0
85.0,-21.0,646.0
118.0,7.0,568.0
66.0,-25.0,592.0
54.0,-97.0,666.0
49.0,-176.0,859.0
210.0,-278.0,882.0
128.0,-309.0,1181.0
169.0,-378.0,1263.0
273.0,-540.0,1514.0
392.0,-457.0,1414.0
424.0,-373.0,1176.0
502.0,-328.0,995.0
479.0,-239.0,859.0
403.0,-201.0,892.0
118.0,-297.0,916.0
-151.0,-355.0,1001.0
-267.0,-340.0,1059.0
-272.0,-311.0,1081.0
-301.0,-355.0,1114.0
-388.0,-364.0,1211.0
-259.0,-494.0,1488.0
-81.0,-437.0,1460.0
29.0,-297.0,1260.0
-106.0,-402.0,1137.0
-14.0,-53.0,698.0
-108.0,-240.0,812.0
-8.0,-112.0,595.0
-11.0,38.0,457.0
-338.0,-250.0,635.0
-365.0,-56.0,479.0
-299.0,-229.0,926.0
-58.0,-142.0,916.0
-170.0,-175.0,878.0
63.0,-202.0,944.0
482.0,-106.0,1002.0
607.0,-87.0,1006.0
595.0,-109.0,1015.0
451.0,-130.0,980.0
138.0,-221.0,1014.0

-,-,-
-6.0,-157.0,979.0
126.0,-72.0,969.0
74.0,-18.0,825.0
98.0,-4.0,674.0
-26.0,-8.0,491.0
114.0,-31.0,553.0
49.0,-100.0,628.0
-16.0,-120.0,625.0
-11.0,-231.0,991.0
117.0,-217.0,1204.0
153.0,-382.0,1451.0
192.0,-452.0,1520.0
304.0,-407.0,1380.0
433.0,-352.0,1270.0
547.0,-244.0,1045.0
613.0,-192.0,912.0
460.0,-212.0,808.0
388.0,-228.0,856.0
-2.0,-368.0,875.0
-190.0,-390.0,963.0
-390.0,-382.0,1001.0
-432.0,-419.0,1092.0
-447.0,-316.0,1051.0
-444.0,-451.0,1317.0
-125.0,-418.0,1480.0
-86.0,-490.0,1497.0
32.0,-388.0,1271.0
-52.0,-342.0,1084.0
7.0,-159.0,800.0
-82.0,-173.0,686.0
-112.0,-49.0,558.0
-113.0,-30.0,555.0
-84.0,31.0,511.0
-264.0,-110.0,617.0
-311.0,-86.0,772.0
-395.0,-176.0,943.0
-338.0,-197.0,1014.0
