
-,-,-
352.0,183.0,977.0
368.0,214.0,970.0
374.0,240.0,945.0
312.0,264.0,913.0
62.0,196.0,881.0
-186.0,158.0,911.0
-286.0,100.0,988.0
-326.0,132.0,931.0
-286.0,135.0,888.0
-215.0,145.0,777.0
-67.0,143.0,647.0
82.0,158.0,567.0
-69.0,108.0,600.0
-28.0,60.0,676.0
-62.0,3.0,868.0
61.0,-51.0,1115.0
47.0,-83.0,1285.0
-103.0,-280.0,1609.0
-113.0,-253.0,1553.0
-134.0,-172.0,1349.0
-347.0,-62.0,1016.0
-559.0,-52.0,798.0
-534.0,-133.0,837.0
-206.0,-254.0,1034.0
343.0,-177.0,1034.0
727.0,-57.0,987.0
720.0,-33.0,916.0
491.0,-25.0,965.0
244.0,-109.0,1112.0
27.0,-110.0,1268.0
-20.0,-132.0,1388.0
-17.0,-76.0,1311.0
59.0,51.0,1072.0
131.0,-58.0,1101.0
62.0,0.0,797.0
5.0,56.0,631.0
34.0,62.0,532.0
20.0,70.0,580.0
40.0,42.0,760.0

-,-,-
107.0,657.0,1133.0
174.0,119.0,940.0
354.0,88.0,1031.0
436.0,139.0,1016.0
471.0,125.0,1035.0
179.0,106.0,979.0
-141.0,123.0,870.0
-426.0,100.0,958.0
-498.0,68.0,972.0
-428.0,76.0,958.0
-300.0,89.0,870.0
-75.0,90.0,830.0
60.0,116.0,676.0
21.0,173.0,528.0
59.0,132.0,529.0
41.0,80.0,733.0
5.0,-12.0,984.0
62.0,-99.0,1259.0
-89.0,-152.0,1351.0
-10.0,-204.0,1384.0
-80.0,-189.0,1315.0
-213.0,-214.0,1168.0
-474.0,-226.0,993.0
-281.0,-220.0,1065.0
-252.0,-235.0,1040.0
-160.0,-206.0,957.0
146.0,-110.0,878.0
338.0,-57.0,886.0
513.0,-38.0,985.0
504.0,-23.0,1102.0
298.0,-81.0,1243.0
28.0,-225.0,1486.0
-135.0,-203.0,1391.0
-95.0,-64.0,1165.0
-18.0,-13.0,981.0
75.0,8.0,813.0
67.0,69.0,595.0
86.0,84.0,558.0
-43.0,52.0,608.0

-,-,-
410.0,-39.0,1145.0
413.0,113.0,958.0
461.0,107.0,1003.0
306.0,76.0,999.0
84.0,56.0,941.0
-213.0,60.0,913.0
-369.0,105.0,905.0
-474.0,46.0,907.0
-421.0,33.0,904.0
-253.0,41.0,813.0
-46.0,60.0,670.0
76.0,128.0,528.0
45.0,139.0,531.0
-48.0,20.0,688.0
-64.0,-107.0,968.0
-41.0,-229.0,1289.0
5.0,-266.0,1473.0
-132.0,-371.0,1493.0
-178.0,-373.0,1429.0
-330.0,-263.0,1087.0
-444.0,-244.0,937.0
-369.0,-272.0,937.0
-138.0,-255.0,917.0
109.0,-205.0,878.0
433.0,-137.0,920.0
541.0,-119.0,969.0
557.0,-117.0,1072.0
271.0,-177.0,1213.0
95.0,-308.0,1391.0
-76.0,-278.0,1373.0
-84.0,-179.0,1219.0
-17.0,-93.0,1020.0
16.0,-34.0,833.0
90.0,1.0,746.0
109.0,71.0,565.0
41.0,32.0,611.0
36.0,60.0,678.0

-,-,-
378.0,130.0,926.0
475.0,94.0,985.0
395.0,68.0,1005.0
362.0,58.0,1039.0
22.0,64.0,943.0
-316.0,55.0,878.0
-466.0,9.0,981.0
-527.0,20.0,956.0
-485.0,12.0,911.0
-277.0,-16.0,904.0
-41.0,47.0,716.0
127.0,80.0,555.0
40.0,121.0,427.0
-14.0,36.0,573.0
-116.0,-99.0,848.0
-44.0,-189.0,1246.0
-7.0,-280.0,1469.0
-32.0,-318.0,1453.0
-145.0,-350.0,1346.0
-324.0,-348.0,1201.0
-388.0,-291.0,1060.0
-442.0,-292.0,917.0
-152.0,-363.0,1008.0
291.0,-272.0,976.0
423.0,-214.0,967.0
444.0,-153.0,939.0
303.0,-180.0,963.0
236.0,-165.0,995.0
105.0,-235.0,1246.0
22.0,-290.0,1459.0
-11.0,-268.0,1430.0
-18.0,-193.0,1223.0
-24.0,-95.0,931.0
33.0,-56.0,729.0
110.0,38.0,523.0
75.0,56.0,477.0
-66.0,28.0,677.0

-,-,-
366.0,62.0,998.0
539.0,152.0,944.0
365.0,81.0,950.0
136.0,21.0,926.0
-69.0,-63.0,1002.0
-363.0,-14.0,930.0
-523.0,-3.0,930.0
-493.0,-22.0,965.0
-323.0,-29.0,950.0
-111.0,13.0,795.0
15.0,34.0,614.0
120.0,104.0,545.0
-77.0,97.0,497.0
-162.0,-31.0,643.0
-53.0,-157.0,893.0
-6.0,-284.0,1161.0
-20.0,-380.0,1384.0
-60.0,-416.0,1492.0
-230.0,-449.0,1434.0
-245.0,-413.0,1278.0
-359.0,-380.0,1099.0
-395.0,-352.0,895.0
-272.0,-304.0,874.0
4.0,-295.0,905.0
139.0,-274.0,921.0
445.0,-240.0,980.0
534.0,-206.0,979.0
453.0,-220.0,1000.0
244.0,-249.0,1065.0
72.0,-256.0,1186.0
69.0,-275.0,1349.0
48.0,-311.0,1405.0
42.0,-234.0,1177.0
125.0,-140.0,892.0
79.0,-105.0,645.0
66.0,45.0,380.0
11.0,26.0,462.0

-,-,-
670.0,23.0,875.0
804.0,88.0,838.0
966.0,34.0,997.0
904.0,42.0,926.0
724.0,11.0,923.0
539.0,28.0,876.0
250.0,111.0,798.0
-1.0,52.0,915.0
-415.0,57.0,961.0
-493.0,27.0,1046.0
-581.0,12.0,1124.0
-335.0,128.0,982.0
-231.0,188.0,837.0
-44.0,166.0,740.0
1.0,122.0,581.0
52.0,155.0,495.0
-23.0,116.0,434.0
-58.0,100.0,413.0
23.0,72.0,472.0
58.0,-105.0,705.0
124.0,-237.0,1083.0
165.0,-410.0,1538.0
37.0,-284.0,1339.0
-68.0,-320.0,1453.0
-86.0,-371.0,1465.0
-84.0,-464.0,1416.0
29.0,-473.0,1390.0
-197.0,-436.0,1133.0
-451.0,-393.0,932.0
-638.0,-339.0,825.0
-414.0,-366.0,875.0
-358.0,-315.0,793.0
-118.0,-333.0,934.0
371.0,-346.0,1025.0
534.0,-253.0,881.0
586.0,-265.0,794.0
708.0,-328.0,935.0
390.0,-326.0,913.0
220.0,-375.0,1014.0
-83.0,-334.0,1037.0
-43.0,-337.0,1172.0
53.0,-282.0,1270.0
94.0,-311.0,1485.0
106.0,-343.0,1461.0
201.0,-289.0,1346.0
232.0,-306.0,1180.0
190.0,-179.0,829.0
33.0,-136.0,702.0
-98.0,-77.0,498.0
0.0,23.0,423.0
62.0,19.0,481.0
27.0,-56.0,646.0

-,-,-
810.0,152.0,872.0
795.0,175.0,869.0
646.0,162.0,823.0
306.0,195.0,830.0
345.0,103.0,891.0
70.0,-76.0,955.0
-291.0,-135.0,1049.0
-583.0,-102.0,1056.0
-510.0,-15.0,1036.0
-445.0,33.0,933.0
-216.0,64.0,876.0
-24.0,83.0,782.0
37.0,13.0,728.0
64.0,9.0,565.0
46.0,150.0,368.0
89.0,115.0,413.0
26.0,85.0,528.0
109.0,-203.0,863.0
54.0,-513.0,1319.0
-51.0,-416.0,1194.0
-143.0,-518.0,1369.0
-133.0,-505.0,1313.0
-149.0,-602.0,1393.0
-173.0,-629.0,1321.0
-167.0,-573.0,1264.0
-182.0,-516.0,1095.0
-266.0,-458.0,904.0
-574.0,-273.0,625.0
-391.0,-342.0,769.0
-256.0,-411.0,833.0
133.0,-415.0,955.0
441.0,-356.0,941.0
543.0,-268.0,864.0
447.0,-252.0,846.0
153.0,-272.0,838.0
191.0,-337.0,875.0
89.0,-361.0,997.0
38.0,-367.0,1144.0
62.0,-382.0,1328.0
-82.0,-505.0,1472.0
-31.0,-490.0,1541.0
43.0,-310.0,1222.0
168.0,-253.0,1066.0
121.0,-161.0,846.0
33.0,-52.0,598.0
40.0,-54.0,491.0
-10.0,-44.0,398.0
-7.0,-85.0,483.0

-,-,-
612.0,60.0,910.0
687.0,101.0,876.0
456.0,131.0,740.0
635.0,36.0,970.0
304.0,-97.0,888.0
52.0,-177.0,1017.0
-437.0,-175.0,977.0
-580.0,-229.0,1121.0
-565.0,-62.0,992.0
-510.0,-21.0,917.0
-208.0,27.0,840.0
57.0,-11.0,821.0
104.0,-69.0,764.0
115.0,47.0,586.0
68.0,66.0,499.0
190.0,96.0,438.0
81.0,-2.0,542.0
46.0,-338.0,942.0
-21.0,-430.0,1201.0
-67.0,-503.0,1326.0
-32.0,-555.0,1423.0
-143.0,-560.0,1411.0
-332.0,-568.0,1293.0
-312.0,-546.0,1206.0
-404.0,-474.0,1008.0
-437.0,-453.0,891.0
-409.0,-456.0,897.0
-323.0,-436.0,829.0
22.0,-374.0,807.0
172.0,-363.0,775.0
725.0,-312.0,830.0
825.0,-278.0,835.0
495.0,-290.0,941.0
263.0,-426.0,1022.0
76.0,-424.0,1154.0
-19.0,-395.0,1300.0
